Zeit t / s;Spannung U_1 / V;Stromstärke I_1 / A;Phasenverschiebung &j_1 / °;Spannung U_A2 / V;Spannung U_B2 / V;Leistungsfaktor cos&j_2;Anzahl n_0;Frequenz f_0 / Hz;Frequenz f_1 / Hz;Frequenz f / Hz;Phasenverschiebung &j_2 / °;Leistung P / mW;Impedanz Z / k&W;Admittanz Y / 1/k&W
173,3;7,07328777867831;0,00229128784747792;-77,3381710956352;0,936983857918588;1,78542410928048;-0,33448186448862;50;36,49635036;2007,29927;2744,19525298223;-70,4589665204625;0,055955925;5,24796239195061;0,190550146002154
175,4;7,07429148395795;0,00393700393700591;-82,3554605044894;0,915441287030468;1,81448360422463;-0,315385442275045;50;36,49635036;2007,29927;2789,24421073551;-71,6159158461712;0,0523872;5,04518908244232;0,198208626804511
177,5;7,07834196687331;0,00353553390593274;-78,147745159382;0,894826379807837;1,85722595555845;-0,274387407647516;50;36,49635036;2007,29927;2836,41626045891;-74,0744890060869;0,0456003;4,81808030482091;0,207551542675495
179,6;7,07736709518448;0,0033166247903554;-75,4865427971441;0,874008438174369;1,87433328146304;-0,270365381581659;50;36,49635036;2007,29927;2885,81146039436;-74,3139896656718;0,0442908;4,66303643443897;0,214452538396328
181,7;7,07707919978291;0,00335410196624968;-75,7138893537702;0,852423750255705;1,88482267070406;-0,277574681505447;50;36,49635036;2007,29927;2937,53458438345;-73,8844926894306;0,044597025;4,5225673667077;0,221113345344809
183,799;7,07963275883714;0,00335410196624968;-75,0084128625348;0,829867459296965;1,93252923651882;-0,224939233601755;50;36,49635036;2007,29927;2991,6953441068;-77,0006950928704;0,036074475;4,2942039044742;0,232872034548263
185,9;7,07735473181894;0,0033166247903554;-74,6212161920331;0,808920113484638;1,92820376257283;-0,251393512129244;50;36,49635036;2007,29927;3048,40862179725;-75,4400116198709;0,039211425;4,19520036827066;0,238367637351305
188,001;7,07582857338983;0,00339116499156263;-74,7723066076218;0,786725333264412;1,96254866181708;-0,214952621838648;50;36,49635036;2007,29927;3107,79471392046;-77,587252251863;0,0331884;4,00869210823033;0,249457921187531
190,101;7,07568017931845;0,00264575131106459;-77,4509518503883;0,76199261807448;1,98958475567139;-0,19340322769815;50;36,49635036;2007,29927;3169,97958633985;-78,8485403249682;0,029320875;3,82990780313524;0,261102891088234
192,199;7,0737861149458;0,00264575131106459;-76,4497518087079;0,740014020137457;1,99028408776235;-0,210820519842658;50;36,49635036;2007,29927;3235,0951415071;-77,8295588723057;0,03105045;3,71813262582753;0,268952213553016
194,201;7,07042785126897;0,00264575131106459;-76,9860678859689;0,718820909545625;2,00040789590523;-0,215543466846603;50;36,49635036;2007,29927;3303,27949824491;-77,5525867460268;0,03099375;3,59337168692959;0,278290165094072
196,3;7,07432328919169;0,00278388218141501;-78,0881136845739;0,697091816047212;2,01455137685788;-0,212062746843108;50;36,49635036;2007,29927;3374,67728471555;-77,756738069756;0,02978055;3,46028313824626;0,288993692148216
198,401;7,07889821935589;0,00304138126514911;-81,0416962721957;0,673215975746268;2,05651531722961;-0,145144675322397;50;36,49635036;2007,29927;3449,43994519661;-81,6543428961817;0,020094975;3,27357627782309;0,305476309433973
200,501;7,07196401291749;0,00304138126514911;-81,5112165962969;0,653826238384481;2,04302588089334;-0,196726614807854;50;36,49635036;2007,29927;3527,72606131456;-78,654394695006;0,026278425;3,20028367970839;0,312472299359137
202,601;7,07363414377645;0,0025;-85,857338953351;0,631173906304752;2,05986431591986;-0,186402139861908;50;36,49635036;2007,29927;3609,70168841769;-79,2571088092881;0,02423475;3,06415282514806;0,326354479382627
204,7;7,07343799011485;0,00282842712474619;-87,6939951107322;0,608992610792611;2,09003026293879;-0,130724231893969;50;36,49635036;2007,29927;3695,54070780175;-82,4885551005313;0,01663875;2,91379805159522;0,343194683465633
206,799;7,0688294646285;0,00282842712474619;-89,0972683761267;0,591098976483634;2,08257971035925;-0,158302843688992;50;36,49635036;2007,29927;3785,4251955355;-80,8915990883958;0,01948725;2,83830181165872;0,352323349085837
208,801;7,07602289425352;0,00278388218141501;-88,0290413740209;0,571182982939793;2,09188055347336;-0,162035866473635;50;36,49635036;2007,29927;3879,54580866844;-80,674915011314;0,0193608;2,73047608761122;0,366236497926945
210,899;7,07379671746368;0,00264575131106459;-84,9113777504503;0,548940570553862;2,11250171597563;-0,123348202346198;50;36,49635036;2007,29927;3978,10218964;-82,914623456926;0,014303925;2,5985331344469;0,384832499052528
212,9;7,07278233794877;0,00254950975679639;-83,9596484102892;0,531427793778233;2,12605938299004;-0,100664289265855;50;36,49635036;2007,29927;4081,3033897479;-84,2225755209763;0,011373525;2,49959054779949;0,40006552308351
215;7,07998587569213;0,00346410161513775;-79,9676390313738;0,511814419492066;2,11038645750014;-0,158254421465198;50;36,49635036;2007,29927;4189,36831257399;-80,8944088965248;0,017093475;2,42521656482924;0,412334310470293
217,099;7,06675668181663;0,00339116499156263;-77,4739798580692;0,493534193344291;2,12715337951921;-0,101057042328857;50;36,49635036;2007,29927;4302,52617830811;-84,1999570865964;0,0106092;2,32016270239921;0,431004256281652
219,1;7,083394313463;0,0033166247903554;-76,0903723928757;0,475350923003206;2,14248576424675;-0,107976219103372;50;36,49635036;2007,29927;4421,01700995481;-83,8013334272727;0,01099665;2,21868882834948;0,450716651755045
221,2;7,07638678988084;0,00335410196624968;-76,0671570043239;0,458475190168454;2,13296044267117;-0,148219245456746;50;36,49635036;2007,29927;4545,09214245437;-81,4762566952164;0,0144945;2,14947816657252;0,46522919634702
223,3;7,07423494096711;0,00441588043316392;-85,0693257184665;0,443112288252086;2,1391583041;-0,136124564356474;50;36,49635036;2007,29927;4675,01475579786;-82,1763469842662;0,012903075;2,07143289677439;0,482757612644459
225,4;7,08091448896257;0,00504975246918104;-89,4271426702465;0,42635636502813;2,13738157566682;-0,150349576339857;50;36,49635036;2007,29927;4811,0604332672;-81,3528144444063;0,01370115;1,99476017704099;0,501313396722905
227,5;7,08045549382241;0,005;-89,206948523195;0,41136115519091;2,14591029635444;-0,148902433078319;50;36,49635036;2007,29927;4953,51774598427;-81,4366736850698;0,013144275;1,91695410516342;0,52166089803947
